"ID";"Task";"B0";"EPIfilename";"B0filename";"B0filename_processed";"logfile";"ARTfilename";"nscans";"run";"badScans_pr";"session";"modality";"version";"stimType";"ACC_1st";"ACC_2nd";"ACC_3rd";"ACC_4th";"ACC";"percOmissions";"excludeObs";"geschlecht";"auswahl_vp.factor";"age"
"CBC_P036";"av11";"3";"mr5535_cbc_p036_20240516_152359_6_1_epi_msi_av_44slices.nii";"^mr5535_cbc_p036_20240516_151047_3_1_b0_msi_46slices_.*.nii$";"vdm5_scmr5535_cbc_p036_20240516_151047_3_1_b0_msi_46slices_ec1_typ3_session2.nii";"CBC_P036_AV_prob0.9_Vset2_Aset2_2024-05-16_15h22.58.280.csv";"vs8wuamr5535_cbc_p036_20240516_152359_6_1_epi_msi_av_44slices.nii";"270";"20240516_152359_6_1";"0";"2";"av";"v1";"env";"0,857142857142857";"1,000000000000000";"0,928571428571429";NA;"0,925000000000000";"0,0476190476190476";"0";"f";"Pilot Erw";"22,064"
"CBC_P036";"tv11";"3";"mr5535_cbc_p036_20240516_151526_5_1_epi_msi_tv_44slices.nii";"^mr5535_cbc_p036_20240516_151047_3_1_b0_msi_46slices_.*.nii$";"vdm5_scmr5535_cbc_p036_20240516_151047_3_1_b0_msi_46slices_ec1_typ3_session1.nii";"CBC_P036_TV_prob0.9_Vset4_Tset2_2024-05-16_15h14.30.889.csv";"vs8wuamr5535_cbc_p036_20240516_151526_5_1_epi_msi_tv_44slices.nii";"270";"20240516_151526_5_1";"0";"1";"tv";"v1";"vib";"0,769230769230769";"0,714285714285714";"0,928571428571429";NA;"0,804878048780488";"0,0238095238095238";"0";"f";"Pilot Erw";"22,064"
"CBC_P037";"av11";"3";"mr5534_cbc_p037_20240516_140013_5_1_epi_msi_av_44slices.nii";"^mr5534_cbc_p037_20240516_135509_3_1_b0_msi_46slices_.*.nii$";"vdm5_scmr5534_cbc_p037_20240516_135509_3_1_b0_msi_46slices_ec1_typ3_session1.nii";"CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv";"vs8wuamr5534_cbc_p037_20240516_140013_5_1_epi_msi_av_44slices.nii";"270";"20240516_140013_5_1";"0";"1";"av";"v1";"env";"0,714285714285714";"0,583333333333333";"0,769230769230769";NA;"0,692307692307692";"0,0714285714285714";"0";"f";"Pilot Erw";"25,285"
"CBC_P037";"tv11";"3";"mr5534_cbc_p037_20240516_140842_6_1_epi_msi_tv_44slices.nii";"^mr5534_cbc_p037_20240516_135509_3_1_b0_msi_46slices_.*.nii$";"vdm5_scmr5534_cbc_p037_20240516_135509_3_1_b0_msi_46slices_ec1_typ3_session2.nii";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"vs8wuamr5534_cbc_p037_20240516_140842_6_1_epi_msi_tv_44slices.nii";"270";"20240516_140842_6_1";"0";"2";"tv";"v1";"vib";"0,571428571428571";"0,857142857142857";"0,928571428571429";NA;"0,785714285714286";"0,0000000000000000";"0";"f";"Pilot Erw";"25,285"
"CBC_P038";"av11";"3";"mr5538_cbc_p038_20240517_161216_6_1_epi_msi_av_44slices.nii";"^mr5538_cbc_p038_20240517_155919_3_1_b0_msi_46slices_.*.nii$";"vdm5_scmr5538_cbc_p038_20240517_155919_3_1_b0_msi_46slices_ec1_typ3_session2.nii";"CBC_P038_AV_prob0.8_Vset4_Aset1_2024-05-17_16h11.22.266.csv";"vs8wuamr5538_cbc_p038_20240517_161216_6_1_epi_msi_av_44slices.nii";"270";"20240517_161216_6_1";"0";"2";"av";"v1";"env";"1,000000000000000";"1,000000000000000";"1,000000000000000";NA;"1,000000000000000";"0,0238095238095238";"0";"m";"Pilot Erw";"21,977"
"CBC_P038";"tv11";"3";"mr5538_cbc_p038_20240517_160358_5_1_epi_msi_tv_44slices.nii";"^mr5538_cbc_p038_20240517_155919_3_1_b0_msi_46slices_.*.nii$";"vdm5_scmr5538_cbc_p038_20240517_155919_3_1_b0_msi_46slices_ec1_typ3_session1.nii";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"vs8wuamr5538_cbc_p038_20240517_160358_5_1_epi_msi_tv_44slices.nii";"270";"20240517_160358_5_1";"0";"1";"tv";"v1";"vib";"0,615384615384615";"0,571428571428571";"0,714285714285714";NA;"0,634146341463415";"0,0238095238095238";"0";"m";"Pilot Erw";"21,977"
"CBC_P039";"av11";"3";"mr5539_cbc_p039_20240517_171215_5_1_epi_msi_av_44slices.nii";"^mr5539_cbc_p039_20240517_170813_3_1_b0_msi_46slices_.*.nii$";"vdm5_scmr5539_cbc_p039_20240517_170813_3_1_b0_msi_46slices_ec1_typ3_session1.nii";"CBC_P039_AV_prob0.8_Vset1_Aset3_2024-05-17_17h11.25.269.csv";"vs8wuamr5539_cbc_p039_20240517_171215_5_1_epi_msi_av_44slices.nii";"270";"20240517_171215_5_1";"0";"1";"av";"v1";"env";"0,857142857142857";"1,000000000000000";"0,923076923076923";NA;"0,925000000000000";"0,0476190476190476";"0";"f";"Pilot Erw";"19,401"
"CBC_P039";"tv11";"3";"mr5539_cbc_p039_20240517_172023_6_1_epi_msi_tv_44slices.nii";"^mr5539_cbc_p039_20240517_170813_3_1_b0_msi_46slices_.*.nii$";"vdm5_scmr5539_cbc_p039_20240517_170813_3_1_b0_msi_46slices_ec1_typ3_session2.nii";"CBC_P039_TV_prob0.8_Vset3_Tset1_2024-05-17_17h19.31.419.csv";"vs8wuamr5539_cbc_p039_20240517_172023_6_1_epi_msi_tv_44slices.nii";"270";"20240517_172023_6_1";"0";"2";"tv";"v1";"vib";"0,785714285714286";"0,538461538461538";"0,615384615384615";NA;"0,650000000000000";"0,0476190476190476";"0";"f";"Pilot Erw";"19,401"
"CBC_P040";"av11";"3";"mr5540_cbc_p040_20240517_183055_6_1_epi_msi_av_44slices.nii";"^mr5540_cbc_p040_20240517_181803_3_1_b0_msi_46slices_.*.nii$";"vdm5_scmr5540_cbc_p040_20240517_181803_3_1_b0_msi_46slices_ec1_typ3_session2.nii";"CBC_P040_AV_prob0.8_Vset2_Aset1_2024-05-17_18h30.00.274.csv";"vs8wuamr5540_cbc_p040_20240517_183055_6_1_epi_msi_av_44slices.nii";"270";"20240517_183055_6_1";"0";"2";"av";"v1";"env";"0,571428571428571";"0,923076923076923";"1,000000000000000";NA;"0,829268292682927";"0,0238095238095238";"0";"m";"Pilot Erw";"25,337"
"CBC_P040";"tv11";"3";"mr5540_cbc_p040_20240517_182239_5_1_epi_msi_tv_44slices.nii";"^mr5540_cbc_p040_20240517_181803_3_1_b0_msi_46slices_.*.nii$";"vdm5_scmr5540_cbc_p040_20240517_181803_3_1_b0_msi_46slices_ec1_typ3_session1.nii";"CBC_P040_TV_prob0.8_Vset3_Tset1_2024-05-17_18h20.59.643.csv";"vs8wuamr5540_cbc_p040_20240517_182239_5_1_epi_msi_tv_44slices.nii";"270";"20240517_182239_5_1";"0";"1";"tv";"v1";"vib";"0,615384615384615";"0,461538461538462";"0,642857142857143";NA;"0,575000000000000";"0,0476190476190476";"0";"m";"Pilot Erw";"25,337"
"CBC_P041";"av11";"3";"mr5541_cbc_p041_20240517_192926_5_1_epi_msi_av_44slices.nii";"^mr5541_cbc_p041_20240517_192520_3_1_b0_msi_46slices_.*.nii$";"vdm5_scmr5541_cbc_p041_20240517_192520_3_1_b0_msi_46slices_ec1_typ3_session1.nii";"CBC_P041_AV_prob0.7_Vset4_Aset1_2024-05-17_19h28.30.418.csv";"vs8wuamr5541_cbc_p041_20240517_192926_5_1_epi_msi_av_44slices.nii";"270";"20240517_192926_5_1";"0";"1";"av";"v1";"env";"0,846153846153846";"0,857142857142857";"1,000000000000000";NA;"0,900000000000000";"0,0476190476190476";"0";"m";"Pilot Erw";"28,074"
"CBC_P041";"tv11";"3";"mr5541_cbc_p041_20240517_193718_6_1_epi_msi_tv_44slices.nii";"^mr5541_cbc_p041_20240517_192520_3_1_b0_msi_46slices_.*.nii$";"vdm5_scmr5541_cbc_p041_20240517_192520_3_1_b0_msi_46slices_ec1_typ3_session2.nii";"CBC_P041_TV_prob0.7_Vset2_Tset2_2024-05-17_19h36.22.442.csv";"vs8wuamr5541_cbc_p041_20240517_193718_6_1_epi_msi_tv_44slices.nii";"270";"20240517_193718_6_1";"0";"2";"tv";"v1";"vib";"0,857142857142857";"1,000000000000000";"1,000000000000000";NA;"0,952380952380952";"0,0000000000000000";"0";"m";"Pilot Erw";"28,074"
